-1882.3279,132.06726,19.320747,195.22885,-37.346157,58.59778,13.208216,-18.703192,54.604565,20.555922,-27.716522,72.19172,-2.7558594
-1548.1562,4.9808297,-0.7062011,201.91809,-5.30344,47.121696,21.519127,-10.776058,47.89087,-6.5023727,-51.975994,64.02536,-22.494179
-1385.8391,-97.86894,-36.81306,193.40189,-2.9936771,38.888283,52.603695,25.275322,75.95324,-14.3520775,-43.12732,87.73341,-26.134743
-1277.3553,-197.87648,-60.381233,215.52846,-32.106846,8.950172,30.333775,20.180143,63.336468,-7.3638,-32.848877,75.99512,-35.344654
-1168.2805,-255.85149,-78.92421,200.08817,-28.993776,6.143288,54.683563,61.931923,53.542385,-14.662624,-34.803757,93.67804,-6.8472214
-1121.05,-298.31628,-79.98302,204.44882,-59.85854,12.339317,57.782646,56.081497,52.457195,-0.18387985,-23.852545,108.862305,-4.621109
-1127.8605,-381.33588,-128.59846,185.7002,-92.86087,-20.765089,12.259939,61.528786,34.260586,-5.166294,-40.36033,104.727036,-30.885662
-1057.6887,-418.4834,-127.8972,188.206,-84.36043,-12.886473,2.2488694,59.89761,20.581728,-10.454678,-50.018806,104.79057,-29.378561
-1051.6399,-458.19156,-100.45668,209.1597,-85.42085,-1.019536,18.334011,50.70764,21.373295,-0.7368965,-34.233967,102.00459,-16.467804
-1029.4689,-441.87958,-86.90442,208.9009,-71.7633,-7.2441287,18.020924,35.825073,29.457283,-6.8624496,-27.892353,87.27444,-28.875687
-1053.8728,-442.74548,-82.78206,201.97803,-78.85278,-15.423802,5.496085,53.420925,39.774956,4.743389,-31.501423,85.31554,-30.056602
-1085.7645,-447.3083,-62.533558,184.23349,-95.16255,23.297844,25.49168,29.015251,12.605047,2.970173,-51.523464,80.948364,-20.617064
-1029.1243,-404.09937,-64.79767,216.38568,-77.05948,30.715021,43.268967,66.727585,18.458843,1.6436195,-44.262337,68.50531,-20.431133
-1012.3413,-328.9906,-71.52327,215.83105,-78.55117,12.960136,19.066904,72.47757,23.205372,-0.07914734,-31.53054,83.10461,-20.590687
-1108.0071,-210.7391,-57.761135,239.52878,-53.58729,27.362974,26.872807,66.71428,44.73497,-9.260471,-31.160885,67.23474,-42.254387
