-1120.7079,311.3693,-71.69542,-91.17999,-112.28417,-29.56434,-2.9313297,-8.070656,9.920518,-14.534519,8.180774,10.477766,2.1598616
-501.91183,218.0245,-132.56111,-81.77765,-87.72292,-48.111553,-33.36064,24.397503,20.755213,6.6166496,-0.83485216,2.4195118,24.744707
-387.05792,196.50903,-125.69495,-77.77339,-83.345856,-53.560146,-46.61493,0.93566704,30.360407,32.37303,2.854525,4.550296,28.843122
-330.77036,201.56616,-126.065506,-60.021664,-70.74289,-45.71161,-44.879948,20.870203,32.36889,24.428669,0.5649957,-7.3821335,29.370956
-276.14627,193.47244,-127.03661,-59.62294,-70.68405,-59.61065,-34.832367,22.075396,21.100529,28.355846,-4.6032853,2.4007359,33.525143
-289.92593,199.75298,-120.09927,-56.32658,-67.01051,-59.752014,-38.46273,25.477386,19.293736,31.260962,1.6200027,-3.6006413,33.836273
-326.0952,217.0374,-117.5385,-57.35992,-68.06319,-50.371826,-39.18074,28.392006,20.77597,17.146694,4.92591,-5.4045,32.211067
-423.55872,254.309,-105.863174,-63.179733,-55.040863,-33.086075,-30.393436,23.495205,16.324856,-9.299612,3.4631448,19.154764,8.594326
-377.50146,232.17688,-108.16293,-46.716473,-51.679195,-34.123672,-34.67089,24.820755,8.117574,-9.439541,3.3421202,8.026661,18.9276
-440.48608,256.51166,-105.36507,-34.86847,-50.270237,-30.728296,-25.252972,11.489143,-6.5555944,-25.554356,9.599264,16.75838,1.9111259
-465.8507,254.96637,-119.15762,-28.77576,-37.569397,-21.481972,-16.1515,6.0121346,-44.57808,-41.875877,19.86249,31.16539,-6.040106
-557.8944,283.37097,-141.16795,-9.3936825,-20.044785,-15.199861,-23.472502,6.2776365,-59.256496,-71.81617,26.027779,41.56057,0.008155823
-694.44434,329.59125,-184.2432,23.254417,3.4368703,1.7767525,-14.088785,-12.355576,-59.581486,-94.44634,24.545715,56.7687,-17.472935
-828.9333,348.9238,-207.01834,64.10916,28.447226,5.591119,2.92511,-29.510525,-47.848938,-95.06028,13.265612,40.9992,-32.70584
-1007.4897,315.7837,-185.06519,91.66986,76.24297,32.286835,-11.085225,-19.68894,-56.09379,-73.008865,3.2738447,1.6453018,-34.159462
-1414.0513,249.21962,-96.462204,71.24876,107.27992,50.88439,13.725933,1.5996132,-45.94353,-22.678772,23.974508,15.052169,-28.26675
-1699.4419,248.54498,63.087147,38.586334,72.72635,32.0768,20.662193,32.534378,-55.307297,-12.538361,26.29058,35.019463,-5.194565
-1339.8828,-58.592934,-22.062057,204.66812,10.2346945,18.557194,9.274724,44.552715,-13.9846325,-8.975204,19.182331,7.93969,-23.11968
-1258.4114,-223.17307,-137.15157,203.33571,-22.701643,-14.053085,-54.31237,33.12668,-8.439082,6.5988007,12.992663,18.801592,-26.64291
-1142.1426,-89.80231,-118.40016,224.7475,59.796345,63.916367,-38.533943,-13.455578,-3.1973486,18.282055,-3.2066832,-1.6009426,-27.787514
-1135.947,80.33043,-150.22885,182.71518,109.35802,95.407196,-5.2191515,-18.244465,-9.221104,-32.33384,-42.343422,11.864996,-48.9128
-1121.1812,199.98344,-174.43481,171.46272,105.51249,100.15636,9.767874,-61.09242,-19.732897,-71.952225,-62.430916,55.47448,-43.608032
-1103.5767,245.1036,-166.30331,163.96063,102.01372,108.904526,-4.3086367,-79.80499,-17.402042,-84.4223,-66.73826,62.820065,-50.55579
-1077.4348,256.05316,-151.52133,181.83156,90.86953,95.63632,-31.158504,-90.35458,-5.3587704,-89.59265,-56.945057,37.443733,-43.542984
-1055.3156,265.4967,-141.14345,192.36813,64.916756,88.73479,-33.98983,-86.179665,-11.708324,-101.4108,-44.371872,25.004822,-39.79232
-992.38684,286.1548,-153.22726,167.24927,39.56011,98.512665,-43.463192,-95.1765,-16.781975,-99.36194,-34.398266,23.127728,-18.43637
-969.62665,274.4472,-151.72672,156.27148,17.538525,87.73177,-44.680237,-75.038,-28.474373,-96.24808,-21.54848,32.423904,0.2519741
